index,customerID,CustomerTitle,CustomerAge,Came_from_Paid_Acquisition?,# Months since first Purchase,InternetService,Has contacted CS,Has_MK_TV_Service?,PaymentMethod,LastPurchaseAmount,TotalPurchaseAmount,Churn
5921,0068-FIGTF,Mrs,58,No,27.0,,Yes,Yes,Credit card,78.2,2078.95,No
5922,5965-GGPRW,Mrs,57,Yes,72.0,,No,Yes,Credit card,105.25,7609.75,No
5923,8035-PWSEV,Mr,62,No,6.0,,Yes,No,Credit card,89.25,487.05,No
5924,2236-HILPA,Mrs,46,Yes,62.0,,No,No,Credit card,20.65,1218.45,No
5925,1840-BIUOG,Mrs,69,No,20.0,,Yes,Yes,Credit card,68.7,1416.2,No
5926,1356-MKYSK,Mr,70,No,6.0,,Yes,Yes,Credit card,78.65,483.3,No
5927,6080-LNESI,Mr,70,No,51.0,,No,No,Credit card,24.75,1234.6,No
5928,1830-IPXVJ,Mrs,53,Yes,61.0,,No,No,Credit card,19.75,1311.6,No
5929,5828-DWPIL,Mrs,57,Yes,62.0,,No,No,Credit card,89.1,5618.3,No
5930,8398-TBIYD,Mr,60,No,72.0,,Yes,No,,84.7,6185.15,No
5931,0011-IGKFF,Mr,57,Yes,13.0,,No,Yes,,98.0,1237.85,Yes
5932,4192-GORJT,Mr,43,Yes,5.0,,No,Yes,PayPal,94.45,498.1,Yes
5933,6496-SLWHQ,Mrs,63,No,3.0,,No,Yes,Credit card,105.0,294.45,Yes
5934,9912-GVSEQ,Mr,68,Yes,26.0,,No,No,Credit card,93.85,2381.55,Yes
5935,2931-FSOHN,Mr,69,No,13.0,,No,Yes,Credit card,59.9,788.35,No
5936,9418-RUKPH,Mr,45,Yes,38.0,,No,No,PayPal,19.95,756.4,No
5937,5383-MMTWC,Mr,56,Yes,8.0,,No,No,PayPal,84.0,613.4,Yes
5938,9971-ZWPBF,Mr,60,Yes,34.0,,Yes,Yes,Credit card,108.9,3625.2,No
5939,4712-AUQZO,Mrs,71,No,18.0,,No,No,Credit card,33.6,550.35,No
5940,9711-FJTBX,Mr,59,Yes,56.0,,Yes,No,Credit card,85.85,4793.8,No
5941,2908-ZTPNF,Mr,55,No,36.0,,Yes,No,Credit card,34.85,1267.2,No
5942,7240-ETPTR,Mrs,64,Yes,9.0,,No,Yes,Credit card,48.75,442.2,Yes
5943,2202-CUYXZ,Mr,68,No,1.0,,No,Yes,Credit card,84.85,84.85,Yes
5944,5995-OIGLP,Mr,53,No,12.0,,Yes,No,PayPal,56.65,654.85,Yes
5945,8421-WZOOW,Ms,55,Yes,57.0,,Yes,Yes,Credit card,95.3,5567.45,No
5946,6261-RCVNS,Mrs,51,No,42.0,,Yes,No,Credit card,73.9,3160.55,Yes
5947,7951-QKZPL,Ms,42,Yes,33.0,,No,No,Credit card,24.5,740.3,Yes
5948,1414-YADCW,Mr,62,Yes,70.0,,Yes,No,Credit card,84.6,5706.2,No
5949,8756-RDDLT,Mrs,58,No,68.0,,Yes,No,Credit card,44.95,3085.35,No
5950,2862-PFNIK,Mrs,55,No,1.0,,No,No,Credit card,24.7,24.7,No
5951,5816-QVHRX,Mrs,49,No,37.0,,Yes,Yes,Bank transfer (automatic),100.3,3541.4,No
5952,4430-YHXGG,Mrs,67,No,4.0,,No,No,Credit card,25.45,84.2,No
5953,6888-SBYAI,Mrs,65,No,1.0,,No,No,Bank transfer (automatic),50.7,50.7,No
5954,7395-XWZOY,Mrs,47,No,20.0,,Yes,Yes,Credit card,55.0,1165.55,No
5955,7169-YWAMK,Mrs,59,Yes,72.0,,Yes,Yes,Credit card,68.4,4855.35,No
5956,3640-PHQXK,Mr,58,No,31.0,,No,No,Bank transfer (automatic),89.9,2806.9,Yes
5957,6877-LGWXO,Mr,56,Yes,18.0,,No,No,Credit card,78.55,1422.65,Yes
5958,6859-RKMZJ,Mr,65,Yes,11.0,,No,Yes,Bank transfer (automatic),55.05,608.15,No
5959,2729-VNVAP,Mr,63,Yes,33.0,,No,No,Credit card,19.8,641.35,No
5960,2957-JIRMN,Ms,68,No,62.0,,No,Yes,Credit card,84.45,4959.15,No
5961,2049-BAFNW,Mr,62,No,1.0,,Yes,No,PayPal,35.9,35.9,No
5962,3842-QTGDL,Mr,61,Yes,16.0,,No,No,Credit card,80.75,1321.3,No
5963,7163-OCEQI,Mr,58,Yes,22.0,,Yes,Yes,Credit card,78.65,1663.75,No
5964,9782-LGXMC,Mrs,68,Yes,49.0,,Yes,No,Credit card,61.75,3024.15,No
5965,5975-BAICR,Mr,63,Yes,36.0,DSL,No,No,Credit card,63.7,2188.5,No
5966,8019-ENHXU,Mrs,68,Yes,42.0,,Yes,No,Credit card,99.45,4138.05,Yes
5967,5167-GBFRE,Mr,69,No,4.0,,No,No,Credit card,25.2,102.5,Yes
5968,9033-EOXWV,Mrs,61,No,12.0,,Yes,Yes,Credit card,74.05,872.65,Yes
5969,4673-KKSLS,Ms,56,No,31.0,,Yes,No,Credit card,87.6,2724.25,No
5970,4853-OITSN,Mr,45,Yes,5.0,,No,No,Credit card,89.15,413.25,No
5971,9800-OUIGR,,71,Yes,66.0,,No,No,,20.0,1374.2,No
5972,1324-NLTJE,Mr,48,No,15.0,,Yes,No,Credit card,55.0,757.1,Yes
5973,2324-EFHVG,Mr,65,No,64.0,,No,Yes,Credit card,104.4,6692.65,No
5974,7094-MSZAO,Mrs,69,Yes,10.0,,No,No,Credit card,20.05,218.5,No
5975,1522-VVDMG,Mrs,44,Yes,7.0,,Yes,Yes,Credit card,89.75,608.8,Yes
5976,6907-CQGPN,Mrs,63,No,29.0,,Yes,No,Credit card,34.3,1004.75,No
5977,0780-XNZFN,Mr,60,No,57.0,,No,No,Credit card,20.65,1125.6,No
5978,0239-OXEXL,Mrs,58,No,46.0,,No,No,Credit card,84.25,3847.6,No
5979,2675-IJRGJ,Mr,55,No,53.0,,No,No,PayPal,19.65,978,No
5980,7049-GKVZY,Mrs,44,No,17.0,,Yes,Yes,Credit card,79.85,1387.35,No
5981,8577-QSOCG,Mr,63,Yes,38.0,,No,No,Bank transfer (automatic),20.2,746.05,No
5982,3721-CNZHX,Mr,49,No,15.0,,No,No,Credit card,19.8,304.6,No
5983,0212-ISBBF,,56,No,22.0,,No,Yes,Credit card,50.35,1098.85,No
5984,9185-TQCVP,Mr,70,Yes,14.0,Fiber optic,No,No,Credit card,85.15,1139.2,Yes
5985,3585-YNADK,Mr,68,Yes,57.0,,Yes,Yes,Credit card,74.6,4368.95,No
5986,5271-DBYSJ,Mr,71,No,11.0,,No,No,Bank transfer (automatic),79.15,827.7,No
5987,1099-GODLO,Mr,69,Yes,1.0,,No,No,Bank transfer (automatic),20.35,20.35,No
5988,6828-HMKWP,Mrs,42,Yes,12.0,,No,No,Credit card,21.05,262.05,No
5989,5567-WSELE,Mr,60,Yes,3.0,,No,Yes,Credit card,94.6,279.55,Yes
5990,1472-TNCWL,Mr,62,No,36.0,,No,Yes,Credit card,94.7,3512.5,No
5991,8063-RJYNF,Mr,51,No,16.0,,No,Yes,PayPal,94.25,1483.25,Yes
5992,0687-ZVTHB,,54,Yes,65.0,,No,No,Credit card,72.45,4653.85,Yes
5993,2080-GKCWQ,Mrs,55,No,2.0,,No,No,Credit card,74.95,151.75,No
5994,9661-ACXBS,Mr,43,No,42.0,,No,Yes,Bank transfer (automatic),105.2,4400.75,Yes
5995,2193-SFWQW,Mr,60,Yes,72.0,,Yes,Yes,Credit card,111.95,8033.1,No
5996,5656-JAMLX,Mr,50,No,62.0,,No,No,Credit card,19.85,1253.65,No
5997,3462-BJQQA,Mr,45,No,6.0,,No,Yes,Credit card,89.75,552.65,No
5998,0442-TDYUO,Ms,71,Yes,48.0,,No,No,Credit card,20.05,1036,No
5999,6733-LRIZX,Ms,44,No,35.0,,Yes,Yes,Credit card,108.95,4025.5,No
6000,9503-XJUME,Mr,51,No,52.0,,No,No,Credit card,19.65,928.4,No
6001,4367-NHWMM,Mr,61,No,1.0,,No,No,Credit card,24.9,24.9,No
6002,3727-RJMEO,Mr,45,Yes,6.0,,No,Yes,PayPal,82.85,460.25,Yes
6003,3779-OSWCF,Mr,59,Yes,71.0,,Yes,Yes,Credit card,93.2,6506.15,No
6004,6736-DHUQI,Mr,44,Yes,67.0,,No,No,Credit card,84.8,5598.3,No
6005,3915-ODIYG,Mr,54,No,60.0,,No,No,PayPal,71.75,4374.55,No
6006,1360-RCYRT,Mr,63,Yes,23.0,,Yes,No,Credit card,30.35,678.75,No
6007,2724-FJDYW,Mrs,60,No,39.0,,Yes,Yes,Credit card,54.85,2191.7,No
6008,4451-RWASJ,Mr,45,Yes,15.0,,No,No,Credit card,19.5,239.75,No
6009,6646-VRFOL,Mr,45,Yes,53.0,,No,Yes,Credit card,103.85,5485.5,Yes
6010,3460-TJBWI,,68,Yes,24.0,,No,No,Credit card,24.2,609.05,No
6011,5917-HBSDW,Ms,54,Yes,37.0,,No,No,Credit card,19.35,683.75,No
6012,5685-IIXLY,Mrs,71,Yes,5.0,,No,No,Credit card,83.6,404.2,Yes
6013,5671-UUNXD,Mrs,56,Yes,50.0,,Yes,Yes,PayPal,100.65,5189.75,No
6014,0956-ACVZC,Mr,64,No,54.0,,No,Yes,Credit card,94.1,5060.9,No
6015,2325-NBPZG,Mr,49,No,3.0,,No,No,Credit card,74.55,233.65,No
6016,4250-ZBWLV,Ms,60,No,68.0,,Yes,Yes,,108.45,7176.55,Yes
6017,4482-FTFFX,Mrs,44,No,5.0,,Yes,No,Bank transfer (automatic),56.15,291.45,No
6018,8859-DZTGQ,Ms,49,No,33.0,DSL,No,No,Credit card,20.35,689.75,No
6019,0440-MOGPM,Mrs,48,No,41.0,DSL,No,Yes,Credit card,80.55,3263.9,No
6020,0020-JDNXP,Mrs,63,Yes,34.0,,Yes,Yes,Credit card,61.25,1993.2,No
6021,3752-CQSJI,Mr,43,Yes,13.0,,No,No,PayPal,20.45,254.5,No
6022,5025-GOOKI,Mr,64,No,20.0,,No,No,Credit card,18.9,347.65,No
6023,4698-KVLLG,Mr,50,No,51.0,,No,No,Credit card,19.6,967.9,No
6024,5095-AESKG,Mr,62,Yes,3.0,,No,No,Bank transfer (automatic),91.5,242.95,Yes
6025,2887-JPYLU,Mrs,61,No,41.0,,No,No,Credit card,45.2,1841.9,No
6026,4770-QAZXN,Ms,62,No,13.0,,No,No,Bank transfer (automatic),19.45,232.1,No
6027,4896-CPRPF,Mr,68,Yes,35.0,,No,No,Credit card,25.45,809.25,No
6028,1871-MOWRM,Mr,55,Yes,12.0,,Yes,No,Credit card,80.85,866.45,Yes
6029,9714-EDSUC,Mr,52,No,4.0,,Yes,No,Credit card,94.9,360.55,No
6030,2027-OAQQC,Mr,45,No,43.0,,No,Yes,Credit card,49.05,2076.2,Yes
6031,0282-NVSJS,Mr,67,Yes,12.0,,Yes,No,Bank transfer (automatic),29.3,355.9,No
6032,9090-SGQXL,Mrs,47,Yes,68.0,,No,Yes,PayPal,105.3,7299.65,Yes
6033,6595-YGXIT,Mr,63,No,25.0,,No,Yes,Bank transfer (automatic),88.95,2291.2,Yes
6034,7353-YOWFP,Mr,58,No,7.0,,No,No,Credit card,20.25,129.15,No
6035,9835-ZIITK,Mr,69,Yes,66.0,,Yes,Yes,Credit card,110.85,7491.75,Yes
6036,8008-ESFLK,Mr,54,Yes,53.0,,Yes,Yes,Bank transfer (automatic),110.5,5835.5,No
6037,7537-CBQUZ,Mrs,57,No,63.0,,No,Yes,Credit card,109.4,7031.45,No
6038,1555-DJEQW,Mr,62,Yes,70.0,,Yes,Yes,Bank transfer (automatic),114.2,7723.9,Yes
6039,5649-TJHOV,Mr,45,Yes,27.0,,No,No,Credit card,36.5,1032,Yes
6040,0519-XUZJU,Mrs,46,No,1.0,,No,No,Credit card,70.75,70.75,Yes
6041,3363-EWLGO,Mr,42,No,5.0,,No,No,Credit card,19.95,109.6,No
6042,4750-UKWJK,Mr,68,Yes,37.0,,No,No,Credit card,19.6,727.8,No
6043,6338-AVWCY,Mr,61,No,3.0,,No,Yes,Credit card,40.15,130.75,Yes
6044,1689-YQBYY,Mr,64,No,12.0,,No,No,Credit card,76.6,893,No
6045,4487-ZYJZK,,56,Yes,38.0,DSL,No,No,Credit card,19.6,763.1,No
6046,2959-FENLU,Mr,58,No,9.0,,No,No,Credit card,85.3,781.4,No
6047,0708-LGSMF,Mr,66,Yes,13.0,,No,No,Credit card,65.85,902.25,No
6048,9253-QXKBE,Mrs,68,Yes,29.0,,No,Yes,Credit card,94.45,2653.65,Yes
6049,7634-HLQJR,Mr,0,Yes,47.0,,No,No,Credit card,20.05,1016.7,No
6050,0487-RPVUM,Mr,71,Yes,61.0,,Yes,Yes,Credit card,99.4,5943.65,No
6051,4079-ULGFR,Mr,68,No,16.0,,No,No,Bank transfer (automatic),20.0,275.7,No
6052,2516-XSJKX,Mr,52,Yes,41.0,,Yes,Yes,Credit card,78.45,3126.45,No
6053,0057-QBUQH,Ms,51,No,43.0,,No,No,PayPal,25.1,1070.15,No
6054,9445-SZLCH,Mrs,44,Yes,36.0,,No,Yes,Credit card,97.35,3457.9,Yes
6055,6599-SFQVE,Ms,52,No,6.0,,No,No,Credit card,55.0,340.4,No
6056,8331-ZXFOE,Mrs,69,No,58.0,,Yes,No,Credit card,71.1,4299.2,No
6057,4003-FUSHP,Mr,61,No,19.0,,Yes,Yes,Credit card,61.55,1093.2,No
6058,0356-ERHVT,Ms,58,Yes,11.0,,No,No,Credit card,45.9,521.9,No
6059,7325-ENZFI,Ms,62,No,39.0,,Yes,No,Credit card,40.3,1630.4,No
6060,4884-ZTHVF,Mrs,55,No,8.0,,No,Yes,Credit card,87.1,713.6,No
6061,3920-HIHMQ,Mr,62,No,26.0,,No,No,PayPal,49.5,1265.65,No
6062,3055-OYMSE,Mr,53,No,53.0,,No,No,Credit card,73.8,4003.85,No
6063,0613-WUXUM,Mr,53,Yes,70.0,,No,No,Credit card,19.2,1401.4,No
6064,7568-PODML,Ms,69,No,1.0,,No,Yes,PayPal,45.3,45.3,Yes
6065,4458-KVRBJ,Mr,53,No,59.0,,No,No,Credit card,25.0,1510.5,No
6066,5349-IECLD,Mr,55,No,2.0,,No,Yes,Credit card,94.95,178.1,Yes
6067,1397-XKKWR,Mr,53,No,7.0,,No,No,Credit card,35.3,264.8,No
6068,3945-GFWQL,Mr,43,No,12.0,,No,No,Credit card,44.55,480.6,Yes
6069,8097-OMULG,Mr,45,Yes,59.0,,Yes,Yes,Credit card,76.75,4541.9,No
6070,6013-BHCAW,Mr,58,Yes,61.0,,Yes,Yes,,81.0,4976.15,No
6071,0401-WDBXM,Mr,59,Yes,72.0,,No,Yes,Credit card,105.55,7542.25,No
6072,3387-PLKUI,Mrs,48,Yes,13.0,,No,No,PayPal,18.8,251.25,No
6073,6096-EGVTU,Mr,49,Yes,64.0,,No,No,Bank transfer (automatic),24.9,1595.5,No
6074,3797-VTIDR,Mr,71,Yes,1.0,,No,No,Credit card,23.45,23.45,Yes
6075,5081-NWSUP,Mr,121,No,10.0,,Yes,No,Credit card,64.9,685.55,No
6076,2580-ATZSQ,Mrs,67,Yes,65.0,,No,No,Credit card,61.35,3874.1,No
6077,8085-MSNLK,Mr,63,Yes,62.0,,Yes,Yes,Credit card,113.95,6891.4,No
6078,9691-HKOVS,Mrs,46,Yes,55.0,,Yes,Yes,PayPal,90.15,4916.95,No
6079,9881-VCZEP,Mrs,71,Yes,25.0,,No,No,Credit card,54.1,1373,No
6080,9526-BIHHD,Mr,66,No,1.0,,No,No,Credit card,29.7,29.7,Yes
6081,8757-TFHHJ,Mrs,43,No,1.0,,No,No,Credit card,49.8,49.8,No
6082,4523-WXCEF,Mr,47,Yes,59.0,,No,Yes,PayPal,101.1,6039.9,Yes
6083,1468-DEFNC,Mrs,42,Yes,64.0,,No,No,PayPal,24.4,1548.65,No
6084,5119-KEPFY,Mr,59,Yes,36.0,,No,Yes,Credit card,95.0,3440.25,No
6085,8364-TRMMK,Mrs,70,No,3.0,,No,No,Credit card,50.65,151.3,Yes
6086,0916-KNFAJ,Mrs,42,Yes,61.0,,No,No,Credit card,69.9,4226.7,No
6087,8319-QBEHW,Mrs,66,No,26.0,,No,Yes,PayPal,39.95,1023.75,No
6088,3063-QFSZL,Mr,63,No,1.0,,No,No,Credit card,55.4,55.4,Yes
6089,8775-LHDJH,Mr,55,Yes,1.0,,No,Yes,Credit card,90.6,90.6,Yes
6090,9625-QNLUX,Mr,56,Yes,68.0,,No,Yes,Credit card,103.25,7074.4,No
6091,3097-NQYSN,Ms,68,Yes,2.0,,No,Yes,PayPal,86.85,156.35,Yes
6092,4024-CSNBY,Mr,50,Yes,72.0,,Yes,No,,94.25,6849.75,No
6093,7110-BDTWG,Mr,61,Yes,71.0,,Yes,No,Bank transfer (automatic),47.05,3263.6,No
6094,7493-GVFIO,Mrs,63,No,57.0,,No,No,Credit card,20.55,1252.85,No
6095,0690-SRQID,Mr,68,No,4.0,,No,No,Credit card,19.65,67.55,No
6096,9605-WGJVW,Mrs,48,No,1.0,,No,No,PayPal,70.2,70.2,No
6097,9114-DPSIA,Mrs,64,Yes,72.0,,Yes,No,Credit card,81.0,5750,No
6098,4700-UBQMV,Mr,65,Yes,21.0,,No,Yes,Bank transfer (automatic),75.9,1549.75,No
6099,7711-GQBZC,Mrs,47,Yes,71.0,DSL,No,No,Credit card,24.7,1810.55,No
6100,3565-UNOCC,Mr,64,Yes,29.0,,No,Yes,Credit card,99.05,2952.85,Yes
6101,4627-MIHJH,Mrs,70,No,69.0,,Yes,Yes,Credit card,110.25,7467.55,No
6102,9795-NREXC,Mr,58,Yes,64.0,,Yes,Yes,Credit card,85.0,5484.4,No
6103,8573-CGOCC,Mr,45,No,16.0,,No,No,Credit card,19.75,294.9,No
6104,7356-AYNJP,Mr,43,No,4.0,,No,No,Bank transfer (automatic),23.9,97.5,No
6105,9249-FXSCK,Mr,51,No,52.0,,Yes,Yes,Credit card,111.25,5916.45,Yes
6106,5493-SDRDQ,Mrs,61,No,2.0,,No,No,Credit card,55.1,113.35,Yes
6107,6286-SUUWT,Mrs,47,No,1.0,,No,No,Credit card,19.95,19.95,No
6108,4819-HJPIW,Mrs,50,No,18.0,,No,No,Credit card,25.15,476.8,No
6109,8654-DHAOW,Ms,69,No,2.0,,No,No,PayPal,54.15,101.65,No
6110,5438-QMDDL,Mrs,70,Yes,19.0,,No,No,Credit card,59.8,1130.85,No
6111,9812-GHVRI,Mr,50,No,40.0,,No,No,Credit card,83.85,3532.25,No
6112,5553-AOINX,Mr,50,Yes,66.0,,No,Yes,Credit card,104.9,6891.45,No
6113,1228-ZLNBX,Mr,69,No,21.0,,No,No,Credit card,75.3,1570.7,No
6114,4226-KKDON,Mr,61,No,8.0,,Yes,Yes,PayPal,66.65,520.95,No
6115,3831-YCPUO,Mr,69,Yes,72.0,,Yes,Yes,Bank transfer (automatic),109.5,7854.9,No
6116,7445-WMRBW,Ms,50,No,48.0,,Yes,Yes,Credit card,73.85,3581.4,No
6117,3308-DGHKL,Mr,64,No,69.0,,No,No,,19.3,1447.9,No
6118,9924-JPRMC,Mrs,53,No,72.0,,Yes,Yes,Bank transfer (automatic),118.2,8547.15,No
6119,0080-EMYVY,Mr,65,No,14.0,,No,No,Credit card,51.45,727.85,No
6120,6218-KNUBD,Mr,70,No,6.0,,No,Yes,Credit card,59.45,357.6,No
6121,7337-CINUD,Mr,56,Yes,8.0,,No,No,Bank transfer (automatic),19.5,159.35,No
6122,7609-NRNCA,Mrs,42,No,17.0,,No,No,Credit card,19.55,280.85,No
6123,0623-EJQEG,Mr,68,No,65.0,,Yes,No,Bank transfer (automatic),93.55,6069.25,No
6124,7153-CHRBV,Mr,61,Yes,57.0,,Yes,No,,59.3,3274.35,No
6125,0871-URUWO,Mr,48,Yes,13.0,,No,Yes,Credit card,102.25,1359,Yes
6126,9190-MFJLN,Mr,44,No,19.0,,No,Yes,Credit card,95.9,1777.9,Yes
6127,6198-PNNSZ,Mr,71,Yes,56.0,,No,Yes,PayPal,109.8,6109.65,No
6128,3317-VLGQT,Mr,61,Yes,14.0,,No,No,,78.1,1122.4,No
6129,4132-POCZS,Mrs,47,Yes,52.0,,No,No,Bank transfer (automatic),39.9,2020.9,No
6130,5614-DNZCE,Mr,64,No,58.0,,Yes,No,Credit card,64.9,3795.45,No
6131,1095-JUDTC,Mr,61,No,47.0,,Yes,Yes,Credit card,95.05,4504.55,Yes
6132,3896-RCYYE,Mr,70,No,67.0,,Yes,Yes,Credit card,53.4,3579.15,No
6133,9638-JIQYA,Mrs,68,No,2.0,,No,No,Credit card,24.9,49.7,No
6134,3258-SANFR,Mr,51,No,6.0,,No,No,Credit card,44.7,276.5,No
6135,3726-TBHQT,Mr,67,Yes,71.0,,Yes,Yes,PayPal,114.0,8175.9,No
6136,3190-ITQXP,Mr,63,Yes,46.0,,No,No,Credit card,20.25,890.35,No
6137,0870-VEMYL,Mr,43,No,5.0,,Yes,No,Credit card,53.85,259.8,Yes
6138,4833-QTJNO,Mrs,43,Yes,67.0,,No,No,Credit card,83.85,5588.8,No
6139,3039-MJSLN,Mr,45,No,3.0,,No,No,Bank transfer (automatic),20.2,50.6,No
6140,0178-CIIKR,Mrs,57,No,3.0,,No,No,Credit card,19.95,58,No
6141,5385-SUIRI,Mr,43,Yes,52.0,,No,Yes,Bank transfer (automatic),104.2,5568.35,Yes
6142,3982-XWFZQ,Mr,49,Yes,42.0,,No,No,Credit card,50.25,2203.65,Yes
6143,5774-QPLTF,Mr,49,Yes,50.0,,No,No,Credit card,20.35,938.95,No
6144,2322-VCZHZ,Mr,49,Yes,23.0,,No,No,Credit card,90.0,2024.1,No
6145,5010-IPEAQ,Mr,62,Yes,67.0,,Yes,Yes,Credit card,54.2,3623.95,No
6146,4009-ALQFH,Mrs,62,No,25.0,,No,Yes,Credit card,99.5,2369.05,Yes
6147,6383-ZTSIW,Mrs,56,Yes,39.0,,No,Yes,Credit card,99.1,3877.95,No
6148,8990-YOZLV,Ms,55,No,69.0,,Yes,No,,66.9,4577.9,No
6149,3069-SSVSN,Mr,60,No,1.0,,No,No,Credit card,25.85,25.85,No
6150,5222-IMUKT,Ms,48,No,32.0,,No,Yes,Credit card,91.05,2871.5,No
6151,3627-FCRDW,Mr,59,No,9.0,,No,No,Credit card,71.0,672.55,Yes
6152,7562-GSUHK,Mrs,64,No,16.0,DSL,No,No,Credit card,93.2,1573.7,Yes
6153,6685-XSHHU,Mr,71,Yes,60.0,DSL,No,No,Credit card,20.95,1270.55,No
6154,8901-UPRHR,Mr,53,Yes,72.0,,Yes,Yes,Credit card,109.2,7711.45,No
6155,4903-UYAVB,Mr,59,Yes,5.0,,No,No,PayPal,19.35,126.05,Yes
6156,0118-JPNOY,Mr,51,No,26.0,,No,Yes,Credit card,85.8,2193.65,No
6157,6776-TLWOI,Mr,49,No,3.0,,No,No,Credit card,19.85,64.55,Yes
6158,3845-FXCYS,Mr,63,No,2.0,,No,No,Credit card,19.65,31.2,No
6159,5857-XRECV,Mr,53,No,2.0,,No,No,Bank transfer (automatic),20.5,38.25,No
6160,0725-CXOTM,Mr,67,No,36.0,,Yes,Yes,PayPal,89.65,3348.1,No
6161,4343-EJVQB,Mrs,67,No,7.0,,No,No,Credit card,74.35,533.6,No
6162,9000-PLFUZ,Mr,65,Yes,60.0,,No,Yes,Credit card,49.45,2907.55,No
6163,3427-GGZZI,Mr,43,Yes,19.0,,No,No,Credit card,89.1,1620.8,No
6164,7779-ORAEL,Ms,60,Yes,45.0,,Yes,No,Credit card,75.15,3480.35,No
6165,0644-OQMDK,Ms,66,No,4.0,,No,No,Credit card,70.65,293.85,No
6166,4077-CROMM,Mr,60,Yes,31.0,,Yes,Yes,PayPal,104.2,3243.45,Yes
6167,3154-CFSZG,Mr,58,Yes,47.0,,No,No,Credit card,90.05,4137.2,No
6168,2868-MZAGQ,Mr,60,No,1.0,,No,No,Credit card,79.25,79.25,Yes
6169,4847-QNOKA,Mr,57,No,1.0,,No,No,Credit card,44.9,44.9,Yes
6170,2220-IAHLS,Mr,60,No,1.0,,No,No,Credit card,19.4,19.4,No
6171,1658-XUHBX,Mr,58,Yes,59.0,,No,No,Credit card,88.75,5348.65,No
6172,6379-RXJRQ,Mr,44,Yes,10.0,,No,No,Credit card,70.1,659.65,Yes
6173,2378-HTWFW,Mr,65,No,35.0,,No,No,Credit card,91.0,3180.5,No
6174,8650-RHRKE,Mrs,67,No,4.0,,No,No,PayPal,29.65,118.5,Yes
6175,4377-VDHYI,Mr,53,Yes,32.0,,No,No,Credit card,90.8,3023.85,No
6176,0475-RIJEP,Mr,64,No,43.0,,No,No,Credit card,77.85,3365.85,Yes
6177,1260-TTRXI,Mrs,71,No,4.0,,No,No,Bank transfer (automatic),54.3,195.3,Yes
6178,3719-TDVQB,Mrs,54,Yes,54.0,,No,No,Bank transfer (automatic),18.95,1031.1,No
6179,6328-ZPBGN,Mr,64,No,11.0,,No,Yes,Credit card,95.15,997.65,Yes
6180,0201-MIBOL,Mrs,46,No,66.0,,No,Yes,Credit card,102.4,6471.85,No
6181,4937-QPZPO,Mr,56,Yes,61.0,,No,Yes,Credit card,99.9,6241.35,No
6182,2925-VDZHY,Mr,55,Yes,72.0,,Yes,Yes,Credit card,88.7,6501.35,No
6183,6981-TDRFT,Mr,55,Yes,44.0,,Yes,Yes,Credit card,54.3,2317.1,No
6184,3413-CSSTH,Mr,51,No,41.0,,No,No,PayPal,55.7,2237.55,No
6185,8033-VCZGH,Mr,45,Yes,50.0,,No,Yes,Credit card,103.95,5231.3,No
6186,4789-KWMXN,Mrs,53,Yes,47.0,,Yes,Yes,Credit card,110.85,5275.8,Yes
6187,0224-NIJLP,Mr,55,Yes,8.0,,No,No,Credit card,20.15,165.5,No
6188,7542-CYDDM,Ms,61,No,18.0,,No,No,Credit card,20.05,358.5,No
6189,4718-WXBGI,Ms,45,Yes,72.0,,Yes,Yes,,91.95,6614.9,No
6190,2867-UIMSS,Mrs,62,No,1.0,,No,No,Credit card,80.5,80.5,Yes
6191,8495-PRWFH,Mrs,60,No,42.0,,No,No,Credit card,55.65,2421.75,No
6192,0439-IFYUN,Ms,61,No,18.0,,No,No,Credit card,74.7,1294.6,No
6193,5716-LIBJC,Mr,61,No,13.0,,No,Yes,Credit card,104.15,1299.1,No
6194,2868-LLSKM,Mr,50,Yes,68.0,,Yes,No,Credit card,83.65,5733.4,No
6195,8111-RKSPX,Mr,43,No,4.0,,No,No,PayPal,72.2,305.55,Yes
6196,2988-QRAJY,Mrs,59,No,69.0,,No,Yes,Credit card,110.05,7430.75,No
6197,1585-MQSSU,Mr,47,No,17.0,,Yes,No,,51.5,900.5,Yes
6198,0071-NDAFP,Mr,66,Yes,25.0,,No,No,Credit card,25.5,630.6,No
6199,2856-NNASM,Mrs,69,No,43.0,,No,Yes,PayPal,89.55,3856.75,Yes
6200,7328-ZJAJO,Mrs,54,Yes,59.0,,No,No,Credit card,19.5,1222.65,No
6201,6458-CYIDZ,Mrs,67,No,5.0,,No,No,Credit card,80.7,374.8,No
6202,8559-CIZFV,Mr,45,Yes,21.0,,Yes,Yes,Credit card,77.5,1625,Yes
6203,1090-PYKCI,Mr,45,Yes,69.0,,Yes,Yes,Credit card,105.1,7234.8,No
6204,3058-WQDRE,,50,No,13.0,,No,No,Credit card,25.15,331.85,No
6205,7547-EKNFS,Mr,54,Yes,42.0,,No,Yes,Credit card,95.25,3959.35,Yes
6206,2279-AXJJK,Mr,63,Yes,52.0,,Yes,No,Credit card,95.65,5088.4,No
6207,6769-DYBQN,Mr,60,No,46.0,,No,No,PayPal,85.0,3969.4,Yes
6208,0909-SELIE,Mr,58,Yes,61.0,,Yes,No,Credit card,80.8,4860.85,No
